,v,vw,o,c,h,l,t,n
316,2537809.0,3232.075,3223.75,3223.82,3247.31,3217.04,1617681600000,127569
317,3346227.0,3276.9336,3233.8,3279.39,3303.6125,3223.65,1617768000000,162245
318,2812090.0,3310.102,3310.9,3299.3,3324.5,3292.0,1617854400000,150496
319,4338473.0,3343.3518,3304.7,3372.2,3372.2,3288.9,1617940800000,210311
320,3281798.0,3375.3129,3355.21,3379.39,3395.04,3351.15,1618200000000,154354
321,3300837.0,3414.6571,3400.845,3400.0,3432.0,3395.63,1618286400000,173494
322,3135204.0,3354.9255,3404.04,3333.0,3404.13,3326.0,1618372800000,177490
323,3233080.0,3375.4923,3371.0,3379.09,3396.9999,3352.0,1618459200000,156816
324,3184549.0,3389.6023,3380.0,3399.44,3406.8,3355.59,1618545600000,156901
325,2725405.0,3385.8229,3390.33,3372.01,3435.9333,3360.16,1618804800000,148916
326,2623032.0,3339.696,3373.6,3334.69,3382.99,3316.0,1618891200000,143655
327,2210945.0,3344.199,3316.0,3362.02,3362.86,3303.8061,1618977600000,121428
328,2576950.0,3334.7739,3371.68,3309.04,3372.87,3301.45,1619064000000,141914
329,3196612.0,3345.6811,3319.1,3340.88,3375.0,3308.5,1619150400000,136899
330,4880708.0,3390.1659,3348.0,3409.0,3428.45,3330.94,1619409600000,229396
331,3827140.0,3424.6683,3443.47,3417.43,3460.0,3398.01,1619496000000,182726
332,4631884.0,3467.6796,3434.8,3458.5,3489.88,3425.0,1619582400000,220336
333,7682381.0,3506.4921,3505.0981,3471.31,3514.445,3435.0,1619668800000,377685
334,6970100.0,3506.5476,3525.12,3467.42,3554.0,3462.5,1619755200000,314972
335,5815530.0,3417.4463,3484.73,3386.49,3486.645,3372.7012,1620014400000,270975
336,5435849.0,3310.2633,3356.19,3311.87,3367.975,3272.13,1620100800000,282615
337,3711308.0,3301.7591,3338.855,3270.54,3354.695,3264.36,1620187200000,202539
338,4447696.0,3285.767,3270.0,3306.37,3314.4,3247.2,1620273600000,196856
339,4710276.0,3306.6213,3319.09,3291.61,3330.89,3289.0704,1620360000000,200632
340,5828603.0,3219.0879,3282.32,3190.49,3283.0,3190.0,1620619200000,270467
341,4619781.0,3196.0361,3136.28,3223.91,3238.0,3127.37,1620705600000,228010
342,4936410.0,3161.349,3185.0,3151.94,3207.94,3133.1,1620792000000,236517
343,3356877.0,3163.9099,3185.47,3161.47,3203.84,3133.0,1620878400000,186979
344,3325022.0,3213.4506,3185.56,3222.9,3228.86,3183.0,1620964800000,149373
345,3723925.0,3265.4482,3245.93,3270.39,3292.75,3234.59,1621224000000,174135
346,2828391.0,3274.7564,3292.575,3232.28,3312.0,3230.37,1621310400000,152928
347,2679108.0,3214.8806,3195.0,3231.8,3234.75,3184.0,1621396800000,148480
348,2633192.0,3247.1862,3244.4042,3247.68,3259.6799,3236.18,1621483200000,126849
349,4104882.0,3214.2532,3250.0,3203.08,3256.6946,3197.01,1621569600000,173247
350,2412813.0,3243.643,3215.5,3244.99,3257.95,3210.4993,1621828800000,123767
351,3261109.0,3248.9752,3266.67,3259.05,3279.82,3213.76,1621915200000,158872
352,2383986.0,3273.0721,3274.5905,3265.16,3295.73,3258.51,1622001600000,138708
353,2561157.0,3243.5328,3256.0,3230.11,3260.355,3230.04,1622088000000,137881
354,2331509.0,3233.3939,3242.0,3223.07,3247.99,3219.7,1622174400000,127454
355,2430045.0,3225.2295,3243.495,3218.65,3250.98,3209.06,1622520000000,125695
356,2014524.0,3223.8511,3223.1,3233.99,3235.0,3208.0,1622606400000,122805
357,2397068.0,3195.9641,3204.23,3187.01,3214.435,3184.03,1622692800000,152143
358,2249749.0,3209.51,3212.0,3206.22,3221.0,3198.81,1622779200000,123003
359,2215756.0,3193.5769,3197.33,3198.01,3208.0,3172.2,1623038400000,140751
360,3416730.0,3255.3465,3222.61,3264.11,3279.5321,3218.01,1623124800000,167031
361,2455530.0,3285.9246,3272.87,3281.15,3297.58,3270.7,1623211200000,137740
362,3472630.0,3327.3974,3282.01,3349.65,3351.0,3281.15,1623297600000,169736
363,2717352.0,3347.8235,3349.65,3346.83,3366.58,3333.45,1623384000000,148937
364,2554655.0,3370.3631,3346.83,3383.87,3385.0,3335.5,1623643200000,117442
365,2426200.0,3378.95,3384.0,3383.13,3396.9866,3363.1101,1623729600000,117989
366,4202782.0,3402.1685,3392.0,3415.25,3426.35,3360.53,1623816000000,188631
367,5132331.0,3462.8249,3403.18,3489.24,3497.2,3401.0,1623902400000,222699
368,5247737.0,3490.7744,3479.99,3486.9,3507.0,3473.71,1623988800000,201606
369,3270890.0,3459.7152,3476.42,3453.96,3482.0,3434.0,1624248000000,165091
370,3345082.0,3500.1496,3458.06,3505.44,3523.78,3456.09,1624334400000,163606
371,2713341.0,3501.6508,3505.0,3503.82,3521.0,3483.2,1624420800000,138412
372,3831999.0,3472.5306,3507.64,3449.08,3524.8599,3430.85,1624507200000,202080
373,3935867.0,3409.125,3464.0,3401.46,3464.82,3394.18,1624593600000,187863
374,2237793.0,3434.2602,3416.0,3443.89,3448.0,3413.5098,1624852800000,123709
375,2098439.0,3443.1431,3438.82,3448.14,3456.03,3423.03,1624939200000,107940
376,2400992.0,3452.9716,3441.06,3440.16,3471.6019,3435.0,1625025600000,112791
377,2037053.0,3431.4139,3434.61,3432.97,3457.0,3409.4206,1625112000000,112681
378,3175557.0,3481.0604,3451.64,3510.98,3511.72,3436.92,1625198400000,149295
379,6743268.0,3633.6333,3530.11,3675.74,3685.48,3529.0,1625544000000,370654
380,5273062.0,3705.86,3717.3772,3696.58,3734.2,3678.91,1625630400000,269133
381,5178813.0,3700.1711,3643.56,3731.41,3759.9855,3621.12,1625716800000,264135
382,3743087.0,3721.5756,3722.52,3719.34,3748.0,3693.3968,1625803200000,185464
383,2571635.0,3719.2459,3744.0,3718.55,3757.2899,3696.7929,1626062400000,141488
384,3845917.0,3722.7632,3702.1,3677.36,3773.0782,3671.32,1626148800000,190514
385,3256568.0,3693.1674,3708.85,3681.68,3717.66,3660.8266,1626235200000,156692
386,3182992.0,3645.9829,3694.2,3631.2,3695.4,3620.92,1626321600000,180273
387,4041006.0,3590.8143,3633.31,3573.63,3646.0599,3570.455,1626408000000,186260
388,3784595.0,3529.5534,3532.58,3549.59,3550.21,3499.16,1626667200000,206647
389,3240680.0,3564.0573,3567.32,3573.19,3592.0,3518.0,1626753600000,161280
390,2302689.0,3569.4979,3576.375,3585.2,3586.45,3543.6415,1626840000000,126313
391,3265352.0,3624.3819,3587.23,3638.03,3640.02,3582.27,1626926400000,134363
392,2426292.0,3651.537,3640.0,3656.64,3666.11,3622.04,1627012800000,124047
393,2865068.0,3693.2399,3673.17,3699.82,3712.08,3647.25,1627272000000,141928
394,4131890.0,3624.3869,3698.5,3626.39,3698.5,3586.15,1627358400000,215885
395,2999378.0,3630.4874,3633.78,3630.32,3658.4204,3601.0,1627444800000,153230
396,5519952.0,3521.6203,3627.75,3599.92,3637.95,3580.01,1627531200000,346725
397,9964063.0,3341.8704,3347.95,3327.59,3368.14,3306.98,1627617600000,625283
398,3344315.0,3333.8971,3353.1,3331.48,3358.92,3317.0,1627876800000,251829
399,4127343.0,3347.3796,3340.72,3366.24,3391.0,3299.77,1627963200000,246723
400,2183945.0,3360.999,3379.35,3354.72,3388.88,3345.56,1628049600000,145439
401,2353503.0,3373.6465,3356.22,3375.99,3389.0,3340.92,1628136000000,137950
402,2637644.0,3344.9212,3375.0,3344.94,3375.0,3329.0373,1628222400000,156593
403,2143470.0,3340.7428,3343.61,3341.87,3354.88,3328.52,1628481600000,122067
404,2390051.0,3328.2004,3345.01,3320.68,3358.0,3315.0,1628568000000,140754
405,2947249.0,3298.2546,3331.4469,3292.11,3337.7,3277.79,1628654400000,194165
406,2321323.0,3296.0562,3290.0,3303.5,3314.51,3269.67,1628740800000,137475
407,2056699.0,3291.2703,3305.67,3293.97,3306.065,3283.0,1628827200000,122198
408,3328494.0,3258.9774,3283.0,3298.99,3300.0,3211.13,1629086400000,207711
409,3387922.0,3248.1681,3277.5,3241.96,3280.49,3225.68,1629172800000,187346
410,2719311.0,3222.238,3241.99,3201.22,3254.0975,3200.0,1629259200000,173523
411,3722862.0,3204.8666,3194.02,3187.75,3233.0,3182.4637,1629345600000,191232
412,3314928.0,3190.4897,3203.8725,3199.95,3207.81,3175.76,1629432000000,192109
413,3268131.0,3257.6448,3211.9,3265.87,3280.9,3210.005,1629691200000,161928
414,2551841.0,3299.8073,3280.0,3305.78,3315.4942,3274.58,1629777600000,146849
415,1680306.0,3298.7163,3309.87,3299.18,3321.0,3286.15,1629864000000,116100
416,2068761.0,3315.913,3299.0,3316.0,3332.0,3296.0,1629950400000,118469
417,2402369.0,3337.0786,3333.23,3349.63,3352.32,3313.75,1630036800000,129092
418,3190354.0,3417.0943,3357.425,3421.57,3445.0,3355.22,1630296000000,191516
419,4351634.0,3451.4796,3424.8,3470.79,3472.58,3395.59,1630382400000,170893
420,3629911.0,3504.3581,3496.396,3479.0,3527.0,3475.24,1630468800000,209047
421,2925594.0,3482.6048,3494.76,3463.12,3511.9608,3455.0,1630555200000,149245
422,2578324.0,3459.4418,3452.0,3478.05,3482.67,3436.44,1630641600000,137592
423,2775894.0,3510.3793,3478.0,3509.29,3528.09,3476.94,1630987200000,158497
424,3050764.0,3520.6653,3511.65,3525.5,3545.63,3495.67,1631073600000,155684
425,2719241.0,3512.9097,3526.02,3484.16,3549.99,3480.37,1631160000000,145322
426,2397269.0,3484.3861,3501.8308,3469.15,3508.45,3462.9055,1631246400000,128258
427,2607447.0,3462.4225,3482.8,3457.17,3497.96,3438.0001,1631505600000,136815
428,1998428.0,3458.5515,3475.55,3450.0,3486.806,3437.7104,1631592000000,116508
429,3013949.0,3444.8961,3442.52,3475.79,3485.42,3402.01,1631678400000,159903
430,2583598.0,3473.1984,3459.96,3488.24,3492.55,3446.1432,1631764800000,120734
431,4616556.0,3470.9557,3488.4146,3462.52,3497.41,3452.13,1631851200000,139489
432,4657195.0,3353.7353,3396.0,3355.73,3419.0,3305.01,1632110400000,262425
433,2780878.0,3354.8366,3375.0,3343.63,3379.7,3332.39,1632196800000,150505
434,2411403.0,3370.5613,3351.0,3380.05,3389.0,3341.05,1632283200000,130357
435,2379414.0,3411.2073,3380.05,3416.0,3428.96,3380.05,1632369600000,122088
436,2116241.0,3409.0159,3402.01,3425.52,3429.26,3393.4,1632456000000,108988
437,3633050.0,3375.5593,3371.5,3405.8,3415.57,3339.61,1632715200000,175620
438,4428979.0,3319.7693,3357.71,3315.96,3369.19,3290.1001,1632801600000,230556
439,2562268.0,3320.2515,3322.11,3301.12,3351.3,3297.87,1632888000000,137607
440,2895647.0,3298.7119,3316.0,3285.04,3327.85,3273.99,1632974400000,146891
441,2835617.0,3278.1385,3289.01,3283.26,3309.1746,3255.94,1633060800000,155929
442,4523057.0,3200.6374,3279.39,3189.78,3279.99,3176.25,1633320000000,284936
443,3269108.0,3235.6113,3204.5,3221.0,3260.73,3202.464,1633406400000,156917
444,2532977.0,3240.0872,3213.53,3262.01,3264.34,3198.62,1633492800000,141936
445,2409075.0,3311.2286,3291.54,3302.43,3325.746,3283.06,1633579200000,140135
446,2032333.0,3302.4102,3317.0,3288.62,3321.43,3288.2,1633665600000,119976
447,2034203.0,3263.201,3275.0,3246.3,3292.5899,3238.1,1633924800000,138871
448,1819571.0,3250.5915,3257.0,3247.33,3267.528,3236.28,1634011200000,113786
449,2425086.0,3277.6266,3269.71,3284.28,3288.38,3261.0889,1634097600000,116775
450,2111120.0,3303.0685,3302.4541,3299.86,3312.6,3290.78,1634184000000,114482
451,5053741.0,3373.0194,3311.42,3409.02,3410.42,3304.0,1634270400000,219397
452,3161515.0,3424.5138,3388.3576,3446.74,3449.17,3385.1,1634529600000,180494
453,2386079.0,3438.7411,3434.29,3444.15,3454.69,3422.0,1634616000000,136588
454,2119477.0,3426.4828,3452.66,3415.06,3462.86,3400.37,1634702400000,131851
455,1881385.0,3429.1799,3414.25,3435.01,3440.28,3403.0,1634788800000,118851
456,3129053.0,3363.3566,3421.0,3335.55,3429.84,3331.3,1634875200000,191587
457,2225956.0,3319.1334,3335.0,3320.37,3347.7997,3297.7,1635134400000,165077
458,2668342.0,3385.9221,3349.51,3376.07,3416.12,3343.98,1635220800000,166253
459,2702224.0,3401.654,3388.0,3392.49,3437.0,3371.4534,1635307200000,166769
460,5708733.0,3416.7649,3402.095,3446.57,3479.0,3386.0,1635393600000,302600
461,6486077.0,3332.987,3300.02,3372.43,3374.82,3273.32,1635480000000,340476
462,3608879.0,3324.9644,3361.8,3318.11,3375.86,3292.02,1635739200000,232568
463,2627590.0,3304.1348,3315.01,3312.75,3331.115,3283.55,1635825600000,168205
464,3397189.0,3351.2125,3309.0,3384.0,3394.92,3297.52,1635912000000,189953
465,5352520.0,3459.0496,3370.0,3477.0,3498.625,3365.0001,1635998400000,266929
466,4991951.0,3529.8824,3477.0,3518.99,3566.25,3476.98,1636084800000,248626
467,3073992.0,3519.3147,3523.24,3488.98,3579.0,3487.86,1636347600000,194048
468,4294922.0,3556.3719,3515.25,3576.23,3593.77,3501.425,1636434000000,232272
469,4027369.0,3539.5208,3563.87,3482.05,3605.45,3463.09,1636520400000,236741
470,2244406.0,3501.7056,3513.0,3472.5,3543.24,3467.47,1636606800000,139744
471,2680234.0,3508.2305,3485.0,3525.15,3540.7262,3447.05,1636693200000,150660
472,2879719.0,3551.9782,3537.0,3545.68,3593.88,3525.81,1636952400000,160900
473,2217071.0,3547.2865,3539.0,3540.7,3576.5,3525.1466,1637038800000,128414
474,2543430.0,3565.1465,3564.72,3549.0,3587.245,3545.35,1637125200000,149754
475,5703538.0,3652.953,3566.35,3696.06,3704.2,3561.0,1637211600000,294574
476,4936703.0,3720.7017,3712.69,3676.57,3762.145,3675.72,1637298000000,255853
477,4844280.0,3614.2406,3676.3768,3572.57,3713.455,3567.5,1637557200000,278622
478,3679246.0,3569.217,3585.04,3580.04,3621.05,3527.71,1637643600000,179284
479,2328018.0,3577.0856,3562.67,3580.41,3613.64,3536.85,1637730000000,141672
480,2991297.0,3546.1085,3602.095,3504.56,3633.5,3504.15,1637902800000,172840
481,3265452.0,3569.5253,3547.6443,3561.57,3596.0,3531.5001,1638162000000,176753
482,4001107.0,3523.4012,3563.5,3507.07,3585.77,3492.01,1638248400000,214429
483,3756995.0,3502.3322,3545.0,3443.72,3559.88,3441.6,1638334800000,209917
484,3236058.0,3449.0516,3460.0,3437.36,3492.7,3423.75,1638421200000,179464
485,4035550.0,3385.5491,3455.0,3389.79,3469.865,3338.6,1638507600000,240106
486,3443000.0,3418.7213,3393.0,3427.37,3473.91,3338.69,1638766800000,198991
487,3320536.0,3519.3284,3492.0,3523.29,3549.99,3466.69,1638853200000,175765
488,2262683.0,3518.2778,3523.01,3523.16,3543.6,3495.01,1638939600000,135192
489,2303091.0,3500.1472,3515.0,3483.42,3539.39,3482.79,1639026000000,130880
490,3028406.0,3440.9434,3508.34,3444.24,3518.54,3410.0,1639112400000,171862
491,2506375.0,3402.9349,3440.0,3391.35,3442.0,3382.6,1639371600000,175947
492,2798764.0,3359.3219,3351.0,3381.83,3389.98,3328.8,1639458000000,170610
493,3789713.0,3382.7548,3371.96,3466.3,3472.0,3303.9,1639544400000,222566
494,3043842.0,3405.6236,3467.3714,3377.42,3483.32,3363.205,1639630800000,179072
495,4269858.0,3382.8987,3354.21,3400.35,3417.97,3312.271,1639717200000,168582
496,2868633.0,3335.4213,3337.0,3341.58,3357.4851,3312.0,1639976400000,193163
497,2797791.0,3374.8188,3357.01,3408.34,3414.3299,3312.95,1640062800000,187166
498,2751773.0,3410.65,3385.395,3420.74,3441.0,3370.01,1640149200000,158595
499,1838067.0,3424.0215,3408.56,3421.37,3439.5,3403.0,1640235600000,120595
500,2942341.0,3409.6299,3420.74,3393.39,3458.86,3384.31,1640581200000,198803
501,2733628.0,3415.2458,3403.65,3413.22,3443.5176,3382.71,1640667600000,161457
502,1787702.0,3387.5379,3416.8,3384.02,3424.24,3372.0101,1640754000000,131064
503,1879155.0,3393.6641,3394.0,3372.89,3417.76,3370.48,1640840400000,128162
504,2391519.0,3350.0241,3379.12,3334.34,3387.0,3331.17,1640926800000,140700
